Date,Rise,Open,High,Low,Close,Adj Close,CloseHighLowCompare,Volume,VolumeCompare,RSV,Kvalue,Dvalue,Kdcross,DIF,MACD,MACDcross,RSI5,RSIcross,RSI11,BIAS
2014/9/18,1,201.360001,201.850006,201.100006,201.820007,179.979568,1,94990000,0,99.13547575,68.52478418,54.71420362,1,1.278602111,2.277926064,0,74.91941343,65.60422277,-1,-0.798413834
2014/9/19,0,201.520004,201.899994,200.289993,200.699997,179.817352,-1,121649000,0,65.9090696,67.65287932,59.02709552,1,1.139963009,2.07037926,0,77.40831963,63.76190749,-1,-0.799846421
2014/9/22,0,200.350006,200.380005,198.729996,199.149994,178.428635,-1,125553000,0,21.87475586,52.39350483,56.81589863,-1,0.859998565,1.828056211,0,63.14337904,58.36567916,-1,-0.80142587
2014/9/23,0,198.429993,199.259995,197.949997,198.009995,177.407288,-1,111393000,0,1.518937862,35.43531584,49.6890377,-1,0.512010648,1.571165112,0,42.790808,62.43485076,1,-0.802075111
2014/9/24,1,198.039993,199.690002,197.520004,199.559998,178.79599,1,107276000,0,46.57531182,39.14864783,46.17557441,-1,0.20658338,1.304420107,0,54.89830146,66.97147654,1,-0.800288219
2014/9/25,0,199.039993,199.050003,196.270004,196.339996,175.911011,-1,150300000,0,1.243199366,26.51349834,39.62154906,-1,0.015428769,1.034292458,0,54.18896235,58.74012587,1,-0.802427145
2014/9/26,1,196.699997,198.389999,196.419998,197.899994,177.308701,0,103547000,0,28.95191643,27.32630437,35.52313416,-1,-0.349110093,0.762618098,0,48.57140646,58.65262571,1,-0.800294665
2014/9/29,1,196.199997,197.889999,196.050003,197.539993,176.986176,0,95112000,0,25.46995371,26.70752082,32.58459638,0,-0.421662444,0.523992087,0,46.45311685,55.32458524,1,-0.800333555
2014/9/30,0,197.690002,198.300003,196.610001,197.020004,176.520325,0,131302000,0,16.58123918,23.33209361,29.50042879,0,-0.566240806,0.297285904,0,44.54198828,53.76680548,0,-0.800659672
2014/10/1,0,196.699997,196.770004,193.910004,194.350006,174.128067,-1,177798000,1,5.506915528,17.39036758,25.46374172,0,-0.682163685,0.079423038,0,39.97900624,45.38153893,0,-0.802319069
2014/10/2,1,194.179993,195.059998,192.350006,194.380005,174.154984,0,157285000,0,25.28018995,20.02030837,23.64926394,0,-0.972427833,-0.155287056,-1,37.68926182,43.91757453,0,-0.801893614
2014/10/3,1,195.679993,196.940002,195.080002,196.520004,176.072327,1,121569000,0,56.81199281,32.28420318,26.52757702,1,-1.144543407,-0.378013941,-1,34.44309897,40.99689735,0,-0.7994305
2014/10/6,0,197.339996,197.600006,195.580002,196.289993,175.866241,0,104778000,0,53.67832626,39.41557754,30.82357719,1,-1.12984838,-0.560442722,-1,27.70918574,41.49729601,0,-0.799409346
2014/10/7,0,195.279999,195.720001,193.220001,193.259995,173.15152,-1,147913000,0,13.58193145,30.80436218,30.81717219,-1,-1.281882935,-0.725827868,-1,22.3499604,36.71717681,0,-0.801743953
2014/10/8,1,193.369995,196.919998,192.360001,196.639999,176.17981,1,186461000,0,71.02645649,44.21172695,35.28202378,1,-1.755694833,-0.92261938,-1,48.34558464,43.79804544,-1,-0.798749348
2014/10/9,0,196.330002,196.600006,192.580002,192.740005,172.685654,0,210705000,1,6.554608347,31.65935408,34.07446721,-1,-1.843688472,-1.088683644,0,48.07025155,41.43989481,-1,-0.802409139
2014/10/10,0,192.690002,193.649994,190.490005,190.539993,170.714539,-1,221909000,0,0.64005138,21.31958651,29.82284031,-1,-2.110581519,-1.276341319,0,59.75330595,41.73858294,-1,-0.803459626
2014/10/13,0,190.460007,191.149994,187.300003,187.410004,167.910217,-1,230939000,0,1.067970563,14.56904786,24.73824283,-1,-2.402475407,-1.480367386,0,54.75094233,40.32897571,-1,-0.80490115
2014/10/14,0,188.419998,189.820007,187.039993,187.699997,168.170059,0,215847000,0,6.250030185,11.79604197,20.42417588,-1,-2.894769352,-1.72621246,0,57.90173061,40.24827011,-1,-0.803461674
2014/10/15,1,185.160004,187.690002,181.919998,186.429993,167.03215,-1,380715000,1,28.76270854,17.45159749,19.43331642,-1,-3.07995012,-1.960381603,0,34.81814831,39.95230367,1,-0.802681998
2014/10/16,1,183.059998,187.580002,182.889999,186.270004,166.888809,0,270391000,0,27.74237105,20.88185535,19.91616273,1,-3.526055009,-2.224994003,0,53.16447449,50.5988565,-1,-0.801491974
2014/10/17,1,188.419998,189.75,187.619995,188.470001,168.859909,1,214625000,0,43.66668667,28.47679912,22.76970819,1,-3.826432648,-2.524614477,0,44.47713521,48.18778156,1,-0.798703378
2014/10/20,1,188.130005,190.449997,188.070007,190.300003,170.499496,1,130011000,-1,55.8667,37.60676608,27.71539415,1,-3.862962426,-2.811401087,0,69.93732777,46.37206283,-1,-0.797374274
2014/10/21,1,191.679993,194.199997,191.479996,194.070007,173.877258,1,154949000,0,82.76568378,52.65973865,36.03017565,1,-3.779633602,-3.036283173,0,100,46.42253723,-1,-0.794752199
2014/10/22,0,194.410004,194.910004,192.610001,192.690002,172.640823,0,151822000,0,82.90992321,62.7431335,44.93449493,1,-3.398646407,-3.209056277,0,53.19731682,44.73425275,-1,-0.797552008
2014/10/23,1,194.619995,196.199997,194.259995,194.929993,174.64772,1,154944000,0,91.10641394,72.19756032,54.02218339,0,-3.420637213,-3.354618021,0,41.69495122,45.06229269,1,-0.797045174
2014/10/24,1,195.25,196.490005,194.490005,196.429993,175.991669,1,117927000,0,99.58811276,81.32774446,63.12403708,0,-3.228196611,-3.446364821,0,46.7903933,45.23298083,-1,-0.79716446
2014/10/27,1,195.729996,196.449997,195.029999,196.160004,175.749771,0,82954000,-1,97.73506629,86.79685174,71.0149753,0,-2.861039963,-3.442617111,0,38.51657651,53.00913754,1,-0.798661571
2014/10/28,1,196.820007,198.419998,196.729996,198.410004,177.765656,1,106736000,0,99.93564713,91.1764502,77.73546694,0,-2.637196963,-3.393422316,0,33.78243165,44.87177789,1,-0.797255314
2014/10/29,0,198.550003,199.119995,196.800003,198.110001,177.496872,0,142557000,0,91.21744348,91.19011463,82.2203495,0,-2.113203528,-3.236438818,0,66.60328911,56.73509403,-1,-0.798676881
2014/10/30,1,197.580002,199.949997,197.399994,199.380005,178.634735,1,113330000,0,95.2020835,92.52743759,85.65604553,0,-1.596425426,-2.988660238,0,73.96441336,53.4482649,-1,-0.798298411
2014/10/31,0,201.779999,201.820007,200.770004,201.660004,180.67746,1,146903000,0,98.45258385,94.50248634,88.60485913,0,-0.819996657,-2.65055293,0,81.97435903,64.97699387,-1,-0.797065571
2014/11/3,0,201.919998,202.449997,201.309998,201.770004,180.776062,0,93600000,0,93.08949922,94.03149064,90.4137363,0,0.170099148,-2.211693736,0,87.74819495,67.87140858,-1,-0.798094723
2014/11/4,0,201.229996,201.600006,200.059998,201.070007,180.148865,-1,93343000,0,83.15030937,90.40443021,90.41063427,0,1.144208843,-1.706932041,0,89.219568,67.21533887,-1,-0.799329332
2014/11/5,0,202.539993,202.589996,201.449997,202.339996,181.286743,1,91709000,0,96.91357682,92.57414575,91.13180476,0,2.030742898,-1.10122314,0,91.95432892,83.22913754,0,-0.798910782
2014/11/6,1,202.389999,203.259995,201.639999,203.149994,182.012466,1,107089000,0,98.66341369,94.60390173,92.28917042,0,2.872244167,-0.423396387,0,82.83425819,84.3340962,1,-0.798859402
2014/11/7,1,203.169998,203.600006,202.610001,203.339996,182.182709,1,89540000,0,96.21528935,95.14103094,93.23979059,0,3.614747537,0.296135558,1,73.22896771,81.61544597,1,-0.799005608
2014/11/10,1,203.380005,204.039993,203.130005,203.979996,182.756088,1,66319000,0,99.17131101,96.48445763,94.32134627,0,4.019528815,1.035771755,1,73.91359169,82.1371625,1,-0.798812485
2014/11/11,1,204.059998,204.309998,203.649994,204.179993,182.935318,1,54499400,-1,98.11859733,97.02917086,95.22395447,0,4.438728157,1.763764165,1,67.34698876,76.32772775,1,-0.799231066
2014/11/12,1,203.350006,204.240005,203.309998,203.960007,182.738205,0,90120300,0,91.76491765,95.27441979,95.24077624,0,4.802897639,2.474800061,1,100,81.11942478,-1,-0.799766339
2014/11/13,1,204.160004,204.830002,203.210007,204.190002,182.944305,0,85357900,0,86.58282048,92.37722002,94.2862575,0,5.075031574,3.129803198,1,100,70.78887541,-1,-0.799745007
2014/11/14,1,204.100006,204.490005,203.720001,204.240005,182.989059,0,80417500,0,87.63110052,90.79518018,93.12256506,0,5.290634176,3.698751534,0,100,67.12772833,-1,-0.799872613
2014/11/17,1,203.850006,204.580002,203.649994,204.369995,183.105515,0,80441000,0,86.39034558,89.32690198,91.85734404,0,5.419903296,4.173828695,0,100,67.19878084,-1,-0.799821738
2014/11/18,1,204.440002,205.919998,204.440002,205.550003,184.16275,1,76068100,0,91.35525499,90.00301965,91.23923591,0,5.478400963,4.556901814,0,100,69.2834227,-1,-0.798935743
2014/11/19,0,205.309998,205.550003,204.300003,205.220001,183.867096,0,82373000,0,78.85203521,86.28602484,89.58816555,0,5.483751981,4.847069349,0,83.33369599,83.36790597,1,-0.799505652
2014/11/20,1,204.259995,205.710007,204.179993,205.580002,184.189606,1,72840300,0,87.81373287,86.79526085,88.65719732,0,5.119529056,5.014267295,0,89.56551683,85.0832383,-1,-0.799426318
2014/11/21,0,207.639999,207.839996,205.979996,206.679993,185.175156,1,142327300,1,74.94588,82.84546723,86.71995396,0,4.756962102,5.096204327,0,65.19328226,51.44490868,-1,-0.798832009
2014/11/24,1,207.169998,207.389999,206.910004,207.259995,185.694824,0,65880800,0,87.4729508,84.38796175,85.94262322,0,4.498730231,5.102871224,0,61.53844088,48.40279464,-1,-0.798833342
2014/11/25,0,207.539993,207.789993,206.800003,207.110001,185.560471,0,79108300,0,84.23333187,84.33641846,85.40722163,0,4.107802972,5.025638484,0,58.83186124,52.5206553,-1,-0.799282839
2014/11/26,1,207.289993,207.759995,207.029999,207.639999,186.035278,0,62167800,0,95.22680419,87.96654704,86.2603301,0,3.750102194,4.878424108,0,45.77390886,50.76051965,1,-0.799240043
2014/11/28,0,207.490005,207.869995,206.910004,207.199997,185.641068,0,57890100,0,84.1232739,86.68545599,86.40203873,0,3.435198204,4.672264556,0,28.20519395,57.07351661,1,-0.799978762
2014/12/1,0,206.399994,206.539993,205.380005,205.759995,184.350876,-1,103968400,1,42.81845918,72.06312372,81.62240039,-1,3.173170269,4.422627552,0,32.67343349,58.44825571,1,-0.801192307
2014/12/2,1,205.809998,207.339996,205.779999,207.089996,185.542526,1,74507200,0,78.86182718,74.32935821,79.19138633,-1,2.762495704,4.120860301,0,64.2576291,63.26222624,-1,-0.799874373
2014/12/3,1,207.300003,208.149994,207.100006,207.889999,186.259293,1,68952000,0,93.45100921,80.70324187,79.69533818,1,2.60631188,3.801144735,0,61.41061001,60.09934427,-1,-0.799252591
2014/12/4,1,207.539993,208.270004,206.699997,207.660004,186.053223,0,91316600,0,78.89272626,80.09973667,79.83013768,1,2.494613046,3.5094874,0,58.78865252,51.86726597,-1,-0.799478558
2014/12/5,1,207.869995,208.470001,207.550003,208,186.357834,0,91025500,0,84.78959196,81.66302177,80.44109904,1,2.305946676,3.237152353,0,45.2993009,42.38417734,-1,-0.799305286
2014/12/8,0,207.520004,208.119995,205.929993,206.610001,185.112457,-1,108588200,0,39.80574732,67.71059695,76.19759834,-1,2.23607512,2.985746229,0,36.80558859,42.91711875,1,-0.800809833
2014/12/9,1,204.369995,206.600006,203.910004,206.470001,184.98703,0,125180100,0,56.14032202,63.85383864,72.08301178,-1,1.954397389,2.746478942,0,44.68092091,57.30417146,1,-0.800825753
2014/12/10,0,205.910004,205.979996,202.929993,203.160004,182.021408,-1,159856400,1,4.151817109,43.9531648,62.70639612,-1,1.709730741,2.519771003,0,29.97466909,39.89530545,1,-0.803120455
2014/12/11,1,203.880005,206.190002,203.710007,204.190002,182.944305,0,159012800,0,22.74381192,36.88338051,54.09872425,-1,1.404958444,2.294188808,0,31.6314327,39.68464204,1,-0.801454644
2014/12/12,0,202.639999,203.820007,200.850006,200.889999,179.987625,-1,202330200,1,0.524842864,24.76386796,44.32043882,-1,1.197493898,2.074669211,0,40.05541824,33.29663853,-1,-0.80330357
2014/12/15,0,201.979996,202.529999,198.779999,199.509995,178.75119,-1,189965800,0,7.533496897,19.02041094,35.88709619,0,0.611748194,1.835697265,0,34.1521268,27.70646933,-1,-0.80328726
2014/12/16,0,198.580002,202.399994,197.860001,197.910004,177.317673,-1,259543800,1,0.47128181,12.8373679,28.20385343,0,0.102096648,1.557451129,0,13.96384927,27.54246032,1,-0.803203863
2014/12/17,1,198.440002,202.339996,198.289993,201.789993,180.793991,0,253910100,0,37.0404524,20.90506273,25.77092319,0,-0.415825093,1.234069113,0,52.89009681,41.27750719,-1,-0.799071987
2014/12/18,1,204.740005,212.970001,203.919998,206.779999,185.264771,1,257633900,0,59.03373925,33.61462157,28.38548932,1,-0.652622306,0.905339226,0,62.31207818,48.11890416,-1,-0.794632924
2014/12/19,1,206.429993,207.330002,205.610001,206.520004,186.05307,0,245084600,0,57.31305758,41.51410024,32.76169296,1,-0.281846398,0.625570169,0,53.77820371,47.99269173,-1,-0.796031639
2014/12/22,1,206.75,207.470001,206.460007,207.470001,186.90892,1,148318900,-1,63.60026473,48.87615507,38.13318033,1,-0.456432111,0.357700224,0,69.81987252,42.89985373,-1,-0.79669172
2014/12/23,0,208.169998,208.229996,207.399994,207.75,187.161148,1,122167900,-1,65.45333554,54.40188189,43.55608085,1,-0.570779259,0.104310224,0,78.68027481,44.68083748,-1,-0.798361658
2014/12/24,0,208.020004,208.339996,207.720001,207.770004,187.179169,0,42963400,-1,65.58572469,58.12982949,48.41399706,1,-0.653961639,-0.124458674,-1,73.9300592,53.93536747,0,-0.799505927
2014/12/26,1,208.309998,208.850006,208.25,208.440002,187.782776,1,57326700,-1,70.01986102,62.09317333,52.97372249,0,-0.787094259,-0.344968469,-1,48.32954844,53.2380325,1,-0.799181078
2014/12/29,1,208.220001,208.970001,208.139999,208.720001,188.035049,0,79643900,0,71.87293183,65.35309283,57.10017927,0,-0.787080778,-0.50039391,-1,57.32500439,54.44402476,-1,-0.799336635
2014/12/30,0,208.210007,208.369995,207.509995,207.600006,187.026031,-1,73540800,0,63.41967252,64.7086194,59.63632598,0,-0.702541241,-0.58979812,-1,42.47208433,70.0154121,1,-0.80043834
2014/12/31,0,207.990005,208.190002,205.389999,205.539993,185.170166,-1,130333800,1,17.9004913,49.10591003,56.12618733,-1,-0.574407269,-0.607418362,-1,22.20920753,54.96974954,1,-0.801997946
2015/1/2,0,206.380005,206.880005,204.179993,205.429993,185.071075,0,121465900,0,26.09598982,41.43593663,51.2294371,-1,-0.590095148,-0.6004709,0,19.07164657,42.6470089,1,-0.801656808
2015/1/5,0,204.169998,204.369995,201.350006,201.720001,181.728745,-1,169632600,1,4.855580614,29.24248462,43.90045294,-1,-0.314939898,-0.604147956,0,23.64060046,23.25095554,-1,-0.803966918
2015/1/6,0,202.089996,202.720001,198.860001,199.820007,180.01709,-1,209151400,1,9.495608309,22.66019252,36.82036613,-1,-0.174051731,-0.572772358,0,0,25.09965322,1,-0.804119157
2015/1/7,1,201.419998,202.720001,200.880005,202.309998,182.260269,0,125346700,0,34.12459941,26.48166148,33.37413125,-1,0.044182083,-0.50444332,0,30.47942596,27.39447202,-1,-0.80064445
2015/1/8,1,204.009995,206.160004,203.990005,205.899994,185.494492,1,147217800,0,69.63395648,40.86575981,35.87134077,1,0.411164981,-0.386095918,0,42.37804861,36.28945637,-1,-0.79717883
2015/1/9,0,206.399994,206.419998,203.509995,204.25,184.008011,0,158567300,0,53.31354105,45.01502023,38.91923392,1,0.529661157,-0.23978976,0,37.7717991,31.9787525,-1,-0.79857002
2015/1/12,0,204.410004,204.600006,201.919998,202.649994,182.566559,-1,144396100,0,39.85273808,43.29425951,40.37757578,1,0.391479639,-0.108838603,0,40.28987367,37.71349978,-1,-0.800331062
2015/1/13,0,204.119995,205.479996,200.509995,202.080002,182.053055,0,214553300,1,34.51233285,40.36695062,40.37403406,-1,0.136190852,-0.015646148,0,41.2055371,43.10075301,1,-0.801335046
2015/1/14,1,199.649994,201.100006,198.570007,200.860001,180.953964,0,192991100,0,27.55709448,36.09699857,38.94835557,-1,-0.066680315,0.040767958,1,43.8679846,39.82038339,-1,-0.802252542
2015/1/15,0,201.630005,202.009995,198.880005,199.020004,179.296356,0,176613900,0,5.732452432,25.97548319,34.62406478,-1,-0.46254437,0.054940266,1,36.11954186,39.54974531,1,-0.802727828
2015/1/16,1,198.770004,201.820007,198.550003,201.630005,181.647675,0,211879600,0,39.13600962,30.36232533,33.20348496,-1,-0.812584519,-0.00035358,-1,48.78149576,43.62136659,-1,-0.799620365
2015/1/20,0,202.399994,202.720001,200.169998,202.059998,182.035065,1,130991100,0,44.59971067,35.10812045,33.83836346,1,-1.069876065,-0.099889617,-1,55.02488418,47.91332998,-1,-0.799075229
2015/1/21,1,201.5,203.660004,200.940002,203.080002,182.95401,1,122942700,0,57.56037964,42.59220685,36.75631125,1,-1.291738065,-0.248325189,-1,56.07947311,48.64401351,-1,-0.798261561
2015/1/22,1,203.990005,206.259995,202.330002,206.100006,185.674652,1,174356000,0,95.93402537,60.37281302,44.62847851,1,-1.438171787,-0.453807052,-1,59.68113256,52.02160603,-1,-0.796321732
2015/1/23,0,205.789993,206.100006,204.809998,204.970001,184.656647,0,117516800,0,83.26854295,68.004723,52.42056001,1,-1.332793889,-0.660746502,-1,79.01103814,54.49445289,-1,-0.798622575
2015/1/26,1,204.710007,205.559998,203.850006,205.449997,185.089096,0,92009700,0,89.49417846,75.16787482,60.00299828,1,-1.257166167,-0.843929369,0,71.79920502,52.8936198,0,-0.798905706
2015/1/27,0,202.970001,204.119995,201.740005,202.740005,182.647644,-1,134044600,0,54.34508881,68.22694615,62.74431424,0,-1.111560343,-0.982568391,0,73.77204734,58.45951359,0,-0.801690237
2015/1/28,0,204.169998,204.289993,199.910004,200.139999,180.305298,-1,168514300,0,20.62253761,52.35880997,59.28247948,-1,-1.325026167,-1.122384597,0,45.69747311,51.4217103,1,-0.803668827
2015/1/29,1,200.380005,202.300003,198.679993,201.990005,181.971985,0,173585400,0,44.61745226,49.7783574,56.11443879,-1,-1.731503602,-1.263380067,0,40.96451447,52.5694363,1,-0.801051913
2015/1/30,0,200.570007,202.169998,199.130005,199.449997,179.683716,0,197729700,0,10.15836144,36.57169208,49.60018988,-1,-1.731365213,-1.365466811,0,39.5843791,57.64249672,1,-0.802479776
2015/2/2,1,200.050003,202.029999,197.860001,201.919998,181.90892,0,163107000,0,48.33333214,40.49223877,46.56420618,-1,-1.773503713,-1.44364766,0,49.24522388,54.74047336,1,-0.79933217
2015/2/3,1,203,204.850006,202.550003,204.839996,184.539536,1,124212900,0,83.09523793,54.69323849,49.27388361,1,-1.609280815,-1.478930188,0,40.78182572,51.18107345,1,-0.796854239
2015/2/4,1,203.919998,205.380005,203.509995,204.059998,183.836868,0,134306700,0,75.24263638,61.54303779,53.36360167,1,-1.015682417,-1.431986925,0,54.92931561,47.18905518,-1,-0.798411476
2015/2/5,1,204.860001,206.300003,204.770004,206.119995,185.692703,1,97953200,0,97.8672043,73.65109329,60.12609888,1,-0.572925389,-1.347557092,0,53.28437621,44.51066904,-1,-0.797203831
2015/2/6,0,206.559998,207.240005,204.919998,205.550003,185.179184,0,125672000,0,81.98292879,76.42837179,65.56018985,1,-0.043714481,-1.212729127,0,55.84704422,43.76641796,-1,-0.798971134
2015/2/9,0,204.770004,205.639999,204.139999,204.630005,184.350388,-1,87219000,0,72.17485195,75.01053184,68.71030385,1,0.338185852,-1.051646216,0,65.2568459,50.71692917,-1,-0.800399917
2015/2/10,1,205.880005,207.119995,204.679993,206.809998,186.314285,1,96164200,0,95.41570558,81.81225642,73.07762137,0,0.527136963,-0.845850313,0,57.45991717,44.73675923,-1,-0.798660399
2015/2/11,1,206.610001,207.449997,205.830002,206.929993,186.422394,0,91087800,0,94.57764112,86.06738465,77.40754247,0,0.694475056,-0.576297129,0,59.2679287,60.07524434,1,-0.799104895
2015/2/12,1,207.889999,208.990005,206.970001,208.919998,188.215179,1,97545900,0,99.37100652,90.50192527,81.77233674,0,0.782468796,-0.296982239,0,56.92879481,58.2499865,1,-0.797722785
2015/2/13,1,209.070007,209.839996,208.759995,209.779999,188.989975,1,93670400,0,99.17699509,93.39361521,85.64609623,0,0.89513387,-0.000466952,0,84.22534037,63.77953686,-1,-0.797718572
2015/2/17,1,209.399994,210.320007,209.100006,210.110001,189.287292,1,76968200,0,96.91621689,94.56781577,88.62000274,0,1.095925935,0.300111576,1,100,60.13867999,-1,-0.798465298
2015/2/18,1,209.660004,210.220001,209.339996,210.130005,189.305283,0,80652900,0,96.92553796,95.35372317,90.86457622,0,1.448348157,0.573892751,1,100,54.76895962,-1,-0.799085923
2015/2/19,1,209.410004,210.419998,209.240005,209.979996,189.170181,0,91462500,0,92.99359761,94.56701465,92.09872236,0,1.897101565,0.84834019,1,100,56.60377892,-1,-0.799813145
2015/2/20,1,209.479996,211.330002,208.729996,211.240005,190.305283,1,140896400,1,98.74830372,95.96077767,93.38607413,0,2.389880926,1.11873968,1,100,58.55862917,-1,-0.799056349
2015/2/23,1,210.940002,211.210007,210.479996,211.210007,190.278259,0,74411100,0,98.19556635,96.70570723,94.4926185,0,2.833056935,1.395947578,1,100,84.3089168,0,-0.799357819
2015/2/24,1,211.119995,212.050003,210.759995,211.809998,190.818771,1,72472300,0,96.14139933,96.5176046,95.16761387,0,3.023041056,1.673270255,0,100,100,0,-0.79911227
2015/2/25,0,211.660004,212.240005,211.220001,211.630005,190.656647,0,73061700,0,88.42505622,93.82008847,94.71843874,0,3.16688887,1.947982901,0,96.48106088,96.02953886,0,-0.799568126
2015/2/26,0,211.520004,211.710007,210.649994,211.380005,190.431442,0,72697900,0,75.49863832,87.71293842,92.38327196,0,3.15209238,2.21127441,0,91.4287126,90.1307402,0,-0.800069991
2015/2/27,0,211.259995,211.580002,210.600006,210.660004,189.782761,0,108076000,1,54.98584192,76.80390625,87.19015006,0,3.138711056,2.460560764,0,65.15888454,74.24779801,1,-0.800641626
2015/3/2,1,210.779999,212.059998,210.720001,211.990005,190.980988,1,87491400,0,92.87751114,82.16177455,85.51402489,0,3.214690389,2.695979037,0,78.72960032,75.97001818,-1,-0.799530954
2015/3/3,0,211.470001,212.050003,210.080002,211.119995,190.197159,0,110325800,0,68.09096501,77.4715047,82.83318483,0,3.312553907,2.903113009,0,81.20819749,74.73698718,-1,-0.800223327
2015/3/4,0,210.399994,210.490005,209.059998,210.229996,189.395355,0,114497200,0,42.73493316,65.89264752,77.18633906,0,3.366640574,3.066395121,0,79.34442161,77.72035894,-1,-0.800801612
2015/3/5,0,210.619995,210.800003,209.850006,210.460007,189.602554,0,76873000,0,44.02534334,58.60354613,70.99207475,0,3.239819907,3.160832786,0,79.08526902,80.25897971,1,-0.800409683
2015/3/6,0,209.419998,209.940002,207.100006,207.5,186.935944,-1,188128000,1,7.78198595,41.66302607,61.21572519,0,3.132658074,3.194121801,0,65.05396361,60.03982998,-1,-0.802625322
2015/3/9,1,207.740005,208.789993,207.550003,208.360001,187.710678,0,89818900,0,24.51352617,35.9465261,52.79265883,0,2.676421102,3.155608473,0,48.81883254,63.56775783,1,-0.801120581
2015/3/10,0,206.710007,206.809998,204.929993,204.979996,184.66571,-1,157121300,0,0.701303856,24.19811869,43.26114545,0,2.319592102,3.061464388,0,38.38997,58.93727197,1,-0.803193383
2015/3/11,0,205.289993,205.5,204.399994,204.5,184.233246,-1,110145700,0,1.305560676,16.56726602,34.36318564,0,1.692562,2.899294346,0,35.02815123,55.5387894,1,-0.802568064
2015/3/12,1,205.259995,207.179993,205.199997,207.100006,186.575546,1,93993500,0,35.24818003,22.79423735,30.50686954,0,1.07452412,2.669940242,0,45.38751324,59.95347356,1,-0.799407224
2015/3/13,0,206.770004,207.929993,204.580002,205.830002,185.431442,0,162410900,0,18.69289304,21.42712258,27.48028722,0,0.67956762,2.388259934,0,51.60841937,58.55948196,1,-0.800314327
2015/3/16,1,206.710007,208.690002,205.860001,208.580002,187.908875,1,136099200,0,65.31253315,36.05559277,30.33872241,1,0.194582787,2.041818699,0,61.6620471,62.50775985,0,-0.797689599
2015/3/17,1,207.690002,208.419998,206.979996,207.960007,187.350327,0,94510400,0,55.6251249,42.57877015,34.41873832,1,-0.086119806,1.658178656,0,60.53245447,54.7185585,-1,-0.798872304
2015/3/18,1,207.389999,211.270004,206.619995,210.460007,189.602554,1,228808500,1,88.20966782,57.78906937,42.20884867,1,-0.402746537,1.253449051,0,65.21740417,58.06215697,-1,-0.797620992
2015/3/19,0,209.960007,210.470001,209.029999,209.5,188.737732,0,117917300,0,74.23578714,63.27130863,49.22966866,1,-0.512584546,0.848422094,0,71.27212964,56.77276269,-1,-0.799007995
2015/3/20,1,209.710007,211.020004,209.490005,210.410004,190.403687,0,177715100,0,87.48182317,71.34148014,56.60027248,1,-0.833796528,0.458397913,0,76.25780432,58.73679648,-1,-0.799018063
2015/3/23,0,210.419998,211.110001,210,210,190.0327,0,71784500,-1,81.51379692,74.7322524,62.64426579,0,-0.986649602,0.091037723,0,75.37307481,64.10255329,-1,-0.799681401
2015/3/24,0,209.850006,210.399994,208.740005,208.820007,188.964874,-1,77805300,-1,63.37823217,70.94757899,65.41203686,0,-1.095161306,-0.218709311,-1,74.75213356,68.0421931,0,-0.800970269
2015/3/25,0,209.070007,209.350006,205.710007,205.759995,186.195831,-1,159521700,0,17.63815616,53.17777138,61.33394837,-1,-1.268460954,-0.479040986,-1,34.91255117,55.71529157,1,-0.803004343
2015/3/26,1,204.960007,206.369995,204.119995,205.270004,185.752426,-1,153067200,0,16.08402171,40.81318816,54.49369496,-1,-1.409994435,-0.711214547,-1,24.14328287,50.24226132,1,-0.802674329
2015/3/27,1,205.130005,205.949997,204.899994,205.740005,186.177689,0,118939000,0,22.657454,34.76127677,47.91622223,-1,-1.534691602,-0.903356146,-1,22.47548027,46.58928981,1,-0.80133064
2015/3/30,1,206.979996,208.610001,206.960007,208.25,188.449036,1,96180400,0,57.76223498,42.42826284,46.08690244,-1,-1.348940694,-1.043669578,-1,25.17237465,44.31006751,1,-0.798566511
2015/3/31,0,207.259995,208.100006,206.360001,206.429993,186.802124,-1,126768700,0,33.04715332,39.30122634,43.8250104,-1,-0.909993639,-1.100030367,0,26.07137219,49.62526303,1,-0.799864275
2015/4/1,0,206.389999,206.419998,204.509995,205.699997,186.141541,-1,137303600,0,22.60372881,33.73539383,40.46180488,0,-0.831419269,-1.135456448,0,48.99323424,39.14212502,-1,-0.800560411
2015/4/2,1,205.619995,206.979996,205.399994,206.440002,186.811188,1,86900900,0,33.19034347,33.55371037,38.15910671,0,-0.742757454,-1.125340995,0,54.21690328,37.13712027,-1,-0.800069727
2015/4/6,1,205.369995,208.449997,205.210007,207.830002,188.069,1,114368200,0,59.07655399,42.06132491,39.45984611,1,-0.62321525,-1.0849594,0,66.61789183,46.55320821,-1,-0.799130138
2015/4/7,0,207.860001,208.759995,207.240005,207.279999,187.571274,0,81236300,0,60.4205995,48.18108311,42.36692511,1,-0.443380546,-1.012539316,0,70.08549967,45.92779432,-1,-0.799473725
2015/4/8,1,207.550003,208.509995,207.080002,207.979996,188.204712,0,89351900,0,83.18967672,59.85061431,48.19482151,1,-0.438764537,-0.920350825,0,66.07299039,42.09770436,-1,-0.799097788
2015/4/9,1,207.779999,209.179993,207.190002,208.899994,189.037262,1,85548900,0,94.0043015,71.23517671,55.87493991,1,-0.438488565,-0.812405728,0,67.55238105,58.89255863,0,-0.798830932
